measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Both,Both,All ages,Breast cancer,Number,2003,496046.97,513274.2852,474243.5998
Deaths,Male,Male,All ages,Breast cancer,Rate,2003,0.232845882,0.244981854,0.220070452
Deaths,Female,Female,All ages,Breast cancer,Rate,2003,15.37934424,15.91866994,14.69068166
Deaths,Both,Both,All ages,Breast cancer,Rate,2003,7.753332703,8.022599758,7.412540815
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2003,0.327665614,0.346251407,0.307725241
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2003,17.12355474,17.73450946,16.30846014
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2003,9.360515984,9.708223054,8.873725274
Deaths,Male,Male,All ages,Breast cancer,Number,2008,9050.404098,9574.912921,8530.202771
Deaths,Female,Female,All ages,Breast cancer,Number,2008,530985.8358,550565.0799,503855.6618
Deaths,Both,Both,All ages,Breast cancer,Number,2008,540036.2398,559618.3871,512601.8803
Deaths,Male,Male,All ages,Breast cancer,Rate,2008,0.263907289,0.279201821,0.248738361
Deaths,Female,Female,All ages,Breast cancer,Rate,2008,15.66364174,16.2412132,14.86332411
Deaths,Both,Both,All ages,Breast cancer,Rate,2008,7.91921706,8.206374223,7.51691323
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2008,0.337875555,0.357650217,0.316052444
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2008,16.34027878,16.95854516,15.47007732
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2008,8.92678791,9.275715518,8.40182414
Deaths,Male,Male,All ages,Breast cancer,Number,2007,8617.887618,9102.530358,8131.828117
Deaths,Female,Female,All ages,Breast cancer,Number,2007,519253.0724,537257.0209,494157.6422
Deaths,Both,Both,All ages,Breast cancer,Number,2007,527870.96,545843.3244,502557.7907
Deaths,Male,Male,All ages,Breast cancer,Rate,2007,0.254473142,0.268783907,0.240120543
Deaths,Female,Female,All ages,Breast cancer,Rate,2007,15.51682839,16.05483999,14.76690218
Deaths,Both,Both,All ages,Breast cancer,Rate,2007,7.840117071,8.107048672,7.464157366
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2007,0.332245418,0.351626666,0.311201357
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2007,16.40884455,16.98670685,15.56609915
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2007,8.96395638,9.281941693,8.450029209
